_id,Time_Stamp,Device_ID,AC1,Current,voltage,Power_Factor,Real_Power,room_temp,Compressor_temp,External_temp,Current_mode_of_AC,Auto,Swing_dir,timing_clock_of_ac,AC_fan,AC_brand,Humidity,_updated,_created,_etag,_links,parent,collection
ObjectId(5dc1c8e4620444f3d7c9f6e3),2019-11-05T18:50:22.097218+00:00,011019,,0.17,241.44,-0,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:09:24.000Z,2019-11-05T19:09:24.000Z,84af62e020849fcd44f9b094714e98ddd181bcbe,,,
ObjectId(5dc1c961620444f3d7c9f6e4),2019-11-05T18:52:22.502281+00:00,011019,,0.15,240.64,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:11:29.000Z,2019-11-05T19:11:29.000Z,1434428dc87e011ac595a6c99263aba7767b870f,,,
ObjectId(5dc1c9de620444f3d7c9f6e5),2019-11-05T18:56:23.313208+00:00,011019,,0.19,240.36,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:13:34.000Z,2019-11-05T19:13:34.000Z,ff15109b397682df048bd5075ca4a6607b15630c,,,
ObjectId(5dc1ca5b620444f3d7c9f6e6),2019-11-05T18:58:23.858029+00:00,011019,,0.17,242.18,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:15:39.000Z,2019-11-05T19:15:39.000Z,60b11de5942daa3dab0d8f81814229745b11269f,,,
ObjectId(5dc1cad8620444f3d7c9f6e7),2019-11-05T19:00:24.123126+00:00,011019,,0.16,242.63,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:17:44.000Z,2019-11-05T19:17:44.000Z,1003d88a0b888ba42e9d22cb6ee537140bcadc4f,,,
ObjectId(5dc1cb55620444f3d7c9f6e8),2019-11-05T19:02:24.549800+00:00,011019,,0.17,241.57,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:19:49.000Z,2019-11-05T19:19:49.000Z,3d357efc6be47936b6baf4f76d4c20c5aa081d4a,,,
ObjectId(5dc1cbd2620444f3d7c9f6e9),2019-11-05T19:04:24.961963+00:00,011019,,0.19,243.15,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:21:54.000Z,2019-11-05T19:21:54.000Z,6334b42791451b222494f492df11cb1a801bdc57,,,
ObjectId(5dc1cc4f620444f3d7c9f6ea),2019-11-05T19:06:25.346588+00:00,011019,,0.17,241.84,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:23:59.000Z,2019-11-05T19:23:59.000Z,834692503236beec3a885420d6acd0620f7400ee,,,
ObjectId(5dc1cccc620444f3d7c9f6eb),2019-11-05T19:08:25.767501+00:00,011019,,0.16,241.68,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:26:04.000Z,2019-11-05T19:26:04.000Z,8e960ad06fe1a2cabc321d9c961f90279c346c9d,,,
ObjectId(5dc1cd49620444f3d7c9f6ec),2019-11-05T19:10:26.236660+00:00,011019,,0.17,243.71,0.22,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:28:09.000Z,2019-11-05T19:28:09.000Z,5d35ccceb2f37a85584f1985c02bf28fca193545,,,
ObjectId(5dc1cdc6620444f3d7c9f6ed),2019-11-05T19:12:26.615450+00:00,011019,,0.17,242.24,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:30:14.000Z,2019-11-05T19:30:14.000Z,ea536ff9ef078ed6eda3f9a882de7c9c1e839653,,,
ObjectId(5dc1d3a2620444f3d7c9f6ee),2019-11-05T19:30:30.333630+00:00,011019,,0.17,240.26,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:55:14.000Z,2019-11-05T19:55:14.000Z,f0d16aa5c5c8a706a1d2d6da5146ddb4f5d3bc91,,,
ObjectId(5dc1d41f620444f3d7c9f6ef),2019-11-05T19:32:30.755039+00:00,011019,,0.15,246.51,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:57:19.000Z,2019-11-05T19:57:19.000Z,861a3ae462033a0763d6f80b5212b684734d6f8e,,,
ObjectId(5dc1d49c620444f3d7c9f6f0),2019-11-05T19:34:31.162966+00:00,011019,,0.17,243.62,0.18,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T19:59:24.000Z,2019-11-05T19:59:24.000Z,52f82eaadd3c377648e1bbcd348f043161cd5965,,,
ObjectId(5dc1d519620444f3d7c9f6f1),2019-11-05T19:36:31.562686+00:00,011019,,0.18,243.79,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:01:29.000Z,2019-11-05T20:01:29.000Z,f5d6f60a8d4a8a396b8b66bf00f5928e3aa2944d,,,
ObjectId(5dc1d596620444f3d7c9f6f2),2019-11-05T19:38:31.998590+00:00,011019,,0.17,243.37,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:03:34.000Z,2019-11-05T20:03:34.000Z,7b1bb84f478d8e8aa48fa9dfa3c1ae7b963e7e8f,,,
ObjectId(5dc1d613620444f3d7c9f6f3),2019-11-05T19:40:32.448571+00:00,011019,,0.17,241.99,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:05:39.000Z,2019-11-05T20:05:39.000Z,25a0c83fae2488d741a30f6ae9adaa57dca756f8,,,
ObjectId(5dc1d690620444f3d7c9f6f4),2019-11-05T19:42:32.824843+00:00,011019,,0.17,240.34,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:07:44.000Z,2019-11-05T20:07:44.000Z,65fb877b5e9e1a9ca8f87971dc4c7865923a20ea,,,
ObjectId(5dc1d70d620444f3d7c9f6f5),2019-11-05T19:44:33.228180+00:00,011019,,0.19,244.88,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:09:49.000Z,2019-11-05T20:09:49.000Z,63f5790f6ca8aef41854338a9c00233c39d66999,,,
ObjectId(5dc1d789620444f3d7c9f6f6),2019-11-05T19:46:33.675715+00:00,011019,,0.16,242,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:11:53.000Z,2019-11-05T20:11:53.000Z,b80a78581558f9910f86eb478e7a7090d093ef9e,,,
ObjectId(5dc1d807620444f3d7c9f6f7),2019-11-05T19:48:34.073088+00:00,011019,,0.18,240.91,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:13:59.000Z,2019-11-05T20:13:59.000Z,54a2445c573acd6388ad8bcfa89ee2c7763cfa9b,,,
ObjectId(5dc1d884620444f3d7c9f6f8),2019-11-05T19:50:34.497517+00:00,011019,,0.16,242.47,-0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:16:04.000Z,2019-11-05T20:16:04.000Z,b3045482c9ef5c0bf71226b7ed1083b71925b7df,,,
ObjectId(5dc1d901620444f3d7c9f6f9),2019-11-05T19:52:34.898998+00:00,011019,,0.17,243.39,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:18:09.000Z,2019-11-05T20:18:09.000Z,3b22a8d1966dd40db13da98ed59a38094b88ae90,,,
ObjectId(5dc1d97e620444f3d7c9f6fa),2019-11-05T19:54:35.312800+00:00,011019,,0.16,243.05,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:20:14.000Z,2019-11-05T20:20:14.000Z,1341a9499898c3f03b0d8641c9686d3bd42a6d9c,,,
ObjectId(5dc1d9fb620444f3d7c9f6fb),2019-11-05T19:56:35.760902+00:00,011019,,0.17,242.5,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:22:19.000Z,2019-11-05T20:22:19.000Z,78fba49c02c3c06caaf8e6b4a24c2b160a605cd7,,,
ObjectId(5dc1da78620444f3d7c9f6fc),2019-11-05T19:58:36.123809+00:00,011019,,0.16,242.34,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:24:24.000Z,2019-11-05T20:24:24.000Z,f23dd3e8fa4e3d619c8a83975ec83cc57a2cc014,,,
ObjectId(5dc1daf5620444f3d7c9f6fd),2019-11-05T20:00:36.559473+00:00,011019,,0.17,239.37,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:26:29.000Z,2019-11-05T20:26:29.000Z,73609ea6fab20ea2cb1f86df5d7f2d95f245e5de,,,
ObjectId(5dc1db72620444f3d7c9f6fe),2019-11-05T20:02:37.005565+00:00,011019,,0.17,243.63,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:28:34.000Z,2019-11-05T20:28:34.000Z,4a64f628c9855bc242e16f12df62bafd052c2d25,,,
ObjectId(5dc1dbef620444f3d7c9f6ff),2019-11-05T20:04:37.450894+00:00,011019,,0.17,241.74,-0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:30:39.000Z,2019-11-05T20:30:39.000Z,bd6eefdb685c0be7661c9d206836540ae7c7d902,,,
ObjectId(5dc1e248620444f3d7c9f700),2019-11-05T20:32:43.218919+00:00,011019,,0.18,243.44,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:57:44.000Z,2019-11-05T20:57:44.000Z,20afed497508a634351d4c07dd481781b7748ecc,,,
ObjectId(5dc1e2c5620444f3d7c9f701),2019-11-05T20:34:44.609508+00:00,011019,,0.18,243.01,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T20:59:49.000Z,2019-11-05T20:59:49.000Z,8af185291ef01d46009ce4455b22c1cb0afaac81,,,
ObjectId(5dc1e342620444f3d7c9f702),2019-11-05T20:36:44.033438+00:00,011019,,0.15,242.48,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:01:54.000Z,2019-11-05T21:01:54.000Z,603d9c9d8823b2c69e54c32899a9fbe56316c31a,,,
ObjectId(5dc1e3bf620444f3d7c9f703),2019-11-05T20:38:44.480827+00:00,011019,,0.16,241.58,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:03:59.000Z,2019-11-05T21:03:59.000Z,e1efcdd858feb6da423bd8de76a80e4161ae5b10,,,
ObjectId(5dc1e43c620444f3d7c9f704),2019-11-05T20:40:44.876578+00:00,011019,,0.17,241.84,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:06:03.000Z,2019-11-05T21:06:03.000Z,ccd76ac13a352e78e164a19e21912d35df34a47f,,,
ObjectId(5dc1e4b8620444f3d7c9f705),2019-11-05T20:42:45.379186+00:00,011019,,0.16,241.8,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:08:08.000Z,2019-11-05T21:08:08.000Z,8f346874c3e5edd2c0ddea25ceea9d184110ae7b,,,
ObjectId(5dc1e535620444f3d7c9f706),2019-11-05T20:44:45.726404+00:00,011019,,0.17,241.46,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:10:13.000Z,2019-11-05T21:10:13.000Z,ad9135b5223104194d96575bc8566e219bb6c27d,,,
ObjectId(5dc1e5b2620444f3d7c9f707),2019-11-05T20:46:46.121105+00:00,011019,,0.16,244.23,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:12:18.000Z,2019-11-05T21:12:18.000Z,989ac7b5dddb58678bc44e0a5a31ffe51850cb45,,,
ObjectId(5dc1e630620444f3d7c9f708),2019-11-05T20:48:46.522534+00:00,011019,,0.17,240.77,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:14:24.000Z,2019-11-05T21:14:24.000Z,dc87bb5c6c2e092274c31248baf6bf01a6234648,,,
ObjectId(5dc1e6ad620444f3d7c9f709),2019-11-05T20:50:46.943630+00:00,011019,,0.16,240.97,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:16:29.000Z,2019-11-05T21:16:29.000Z,5c02f006e166bc64729a51a25821c90b31c567b7,,,
ObjectId(5dc1e72a620444f3d7c9f70a),2019-11-05T20:52:47.351505+00:00,011019,,0.18,243.45,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:18:34.000Z,2019-11-05T21:18:34.000Z,996f9b797ac1bbebe71d6b5f57f93b747b4bea10,,,
ObjectId(5dc1e7a7620444f3d7c9f70b),2019-11-05T20:54:47.772049+00:00,011019,,0.18,240.76,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:20:39.000Z,2019-11-05T21:20:39.000Z,6cd3b5848872fe8da48551eb4c504d1a5985fe2e,,,
ObjectId(5dc1e824620444f3d7c9f70c),2019-11-05T20:56:48.188535+00:00,011019,,0.17,243.35,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:22:44.000Z,2019-11-05T21:22:44.000Z,6d20c56ddb2dfb0ade0beb6425fbb55e72f38043,,,
ObjectId(5dc1e8a1620444f3d7c9f70d),2019-11-05T20:58:48.569504+00:00,011019,,0.16,242.45,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:24:49.000Z,2019-11-05T21:24:49.000Z,8285e1199b0c95f7c3645c2c12dcf0cb7dba563d,,,
ObjectId(5dc1e91e620444f3d7c9f70e),2019-11-05T21:00:49.007344+00:00,011019,,0.18,242.49,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:26:54.000Z,2019-11-05T21:26:54.000Z,112c937350cc99bab2ddae1b80ff433db226d6b7,,,
ObjectId(5dc1e99b620444f3d7c9f70f),2019-11-05T21:02:49.424074+00:00,011019,,0.17,242.17,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T21:28:59.000Z,2019-11-05T21:28:59.000Z,26a0c52ce6796604e0c4629dc3eaf84c93492e5a,,,
ObjectId(5dc1f0ee620444f3d7c9f710),2019-11-05T21:30:55.262653+00:00,011019,,0.18,242.06,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:00:14.000Z,2019-11-05T22:00:14.000Z,65e50fda6a9a0af154772af5ceb8666bb8180e8e,,,
ObjectId(5dc1f16c620444f3d7c9f711),2019-11-05T21:32:55.632477+00:00,011019,,0.17,243.47,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:02:20.000Z,2019-11-05T22:02:20.000Z,399ddfebf8198d2c07c9ce4542ba2740b82e404a,,,
ObjectId(5dc1f1e8620444f3d7c9f712),2019-11-05T21:34:56.089758+00:00,011019,,0.17,242.26,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:04:24.000Z,2019-11-05T22:04:24.000Z,f1c899a64a53f3c15334df92039eb2026dd9f236,,,
ObjectId(5dc1f265620444f3d7c9f713),2019-11-05T21:37:01.566452+00:00,011019,,0.18,242.15,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:06:29.000Z,2019-11-05T22:06:29.000Z,9496eb95012fe6ced7069e1f1960bcf88089dc5d,,,
ObjectId(5dc1f2e2620444f3d7c9f714),2019-11-05T21:38:56.920112+00:00,011019,,0.16,240.76,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:08:34.000Z,2019-11-05T22:08:34.000Z,a1a1087ac298e68736a379d1a6515b6ab873948c,,,
ObjectId(5dc1f35f620444f3d7c9f715),2019-11-05T21:40:57.343510+00:00,011019,,0.16,241.85,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:10:39.000Z,2019-11-05T22:10:39.000Z,c70d56d18ccc9877c0aa67b12c5b97375b325f70,,,
ObjectId(5dc1f3dc620444f3d7c9f716),2019-11-05T21:42:57.769635+00:00,011019,,0.19,242.21,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:12:44.000Z,2019-11-05T22:12:44.000Z,cf0a5d62b4b538d7bb01c46a6be6319543664a03,,,
ObjectId(5dc1f45a620444f3d7c9f717),2019-11-05T21:44:58.149255+00:00,011019,,0.18,242.12,-0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:14:50.000Z,2019-11-05T22:14:50.000Z,ce8a7101e05653af56c4b9b13f969d1228eaa2b2,,,
ObjectId(5dc1f4d7620444f3d7c9f718),2019-11-05T21:46:58.570061+00:00,011019,,0.17,243.04,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:16:55.000Z,2019-11-05T22:16:55.000Z,470e41a035c3626a3f01247528a8d4e3f3e4c1c7,,,
ObjectId(5dc1f553620444f3d7c9f719),2019-11-05T21:48:59.014654+00:00,011019,,0.16,241.09,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:18:59.000Z,2019-11-05T22:18:59.000Z,784807372d52fe9e9665abbc308761989cfd3b64,,,
ObjectId(5dc1f5d0620444f3d7c9f71a),2019-11-05T21:50:59.423198+00:00,011019,,0.16,240.99,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:21:04.000Z,2019-11-05T22:21:04.000Z,b6297bc248e84a6cd13cb689b951a5b9c3a761a4,,,
ObjectId(5dc1f64d620444f3d7c9f71b),2019-11-05T21:52:59.823000+00:00,011019,,0.17,242.1,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:23:09.000Z,2019-11-05T22:23:09.000Z,f11d06f9fd31837e033761d9c3158eb46ac63c7c,,,
ObjectId(5dc1f6ca620444f3d7c9f71c),2019-11-05T21:55:00.243006+00:00,011019,,0.16,242.05,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:25:14.000Z,2019-11-05T22:25:14.000Z,363bed3b94bfe61bdfb997eade920c9c8fbb2ae0,,,
ObjectId(5dc1f747620444f3d7c9f71d),2019-11-05T21:57:00.728833+00:00,011019,,0.2,242.78,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:27:19.000Z,2019-11-05T22:27:19.000Z,0d379030ea5d19c608d938ea8bf477d249145234,,,
ObjectId(5dc1f7c4620444f3d7c9f71e),2019-11-05T21:59:01.056446+00:00,011019,,0.16,242.23,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:29:24.000Z,2019-11-05T22:29:24.000Z,8a95636db62655d241ff56b3da831cf9a56fe097,,,
ObjectId(5dc1f841620444f3d7c9f71f),2019-11-05T22:01:01.492833+00:00,011019,,0.16,241.23,0.17,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T22:31:29.000Z,2019-11-05T22:31:29.000Z,f5b5db3bb11116cb9089b1fbeb46dd3e9e702878,,,
ObjectId(5dc1ff94620444f3d7c9f720),2019-11-05T22:33:13.121933+00:00,011019,,0.18,243.51,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:02:44.000Z,2019-11-05T23:02:44.000Z,f7e371707c402cc6be75a7945f115420281516a6,,,
ObjectId(5dc20011620444f3d7c9f721),2019-11-05T22:35:08.529264+00:00,011019,,0.18,243.4,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:04:49.000Z,2019-11-05T23:04:49.000Z,b26a29e01753f3c382e064e6fda46a83c25a4a62,,,
ObjectId(5dc2008e620444f3d7c9f722),2019-11-05T22:37:08.964268+00:00,011019,,0.16,242.16,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:06:54.000Z,2019-11-05T23:06:54.000Z,cb2eea81ffcf26d3fb76bc5ec07b81d0f35c1810,,,
ObjectId(5dc2010b620444f3d7c9f723),2019-11-05T22:39:09.365282+00:00,011019,,0.17,244.18,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:08:59.000Z,2019-11-05T23:08:59.000Z,e65e42ffe8692e1f1f80a9f70affa9f649b7f9c6,,,
ObjectId(5dc20189620444f3d7c9f724),2019-11-05T22:41:09.758688+00:00,011019,,0.16,242.76,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:11:05.000Z,2019-11-05T23:11:05.000Z,9a642c0031ddc415d735d350756cb3fbe5154a2e,,,
ObjectId(5dc20205620444f3d7c9f725),2019-11-05T22:43:10.183820+00:00,011019,,0.16,241.86,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:13:09.000Z,2019-11-05T23:13:09.000Z,041486a7a1618d5593ee6e7183314954d9256b9b,,,
ObjectId(5dc20281620444f3d7c9f726),2019-11-05T22:45:10.619527+00:00,011019,,0.16,242.39,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:15:13.000Z,2019-11-05T23:15:13.000Z,88f111fcd49c7d86385284abf41ac415c51b0162,,,
ObjectId(5dc202ff620444f3d7c9f727),2019-11-05T22:47:11.020964+00:00,011019,,0.17,243.69,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:17:19.000Z,2019-11-05T23:17:19.000Z,c47568133a454afc6530854f75f6c4bbc23ed542,,,
ObjectId(5dc2037c620444f3d7c9f728),2019-11-05T22:49:11.442132+00:00,011019,,0.16,243.63,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:19:24.000Z,2019-11-05T23:19:24.000Z,28048bc6e2eefc4627da0747968a7d760ce27645,,,
ObjectId(5dc203f8620444f3d7c9f729),2019-11-05T22:51:11.833215+00:00,011019,,0.16,243.7,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:21:28.000Z,2019-11-05T23:21:28.000Z,59abed52a19cb425e94b1b202db87de39f72316f,,,
ObjectId(5dc20476620444f3d7c9f72a),2019-11-05T22:53:12.272945+00:00,011019,,0.16,242.11,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:23:34.000Z,2019-11-05T23:23:34.000Z,308d3b407bf257c3820c382b247062072a7c3f60,,,
ObjectId(5dc204f3620444f3d7c9f72b),2019-11-05T22:55:12.661144+00:00,011019,,0.17,242.22,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:25:39.000Z,2019-11-05T23:25:39.000Z,61db2ac20efec7fa063197e21fe6f809c82f288a,,,
ObjectId(5dc20570620444f3d7c9f72c),2019-11-05T22:57:13.084585+00:00,011019,,0.17,243.53,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:27:44.000Z,2019-11-05T23:27:44.000Z,55313e22afd748813a1d832716791c0304b7fa17,,,
ObjectId(5dc205ed620444f3d7c9f72d),2019-11-05T22:59:13.496786+00:00,011019,,0.15,242.3,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-05T23:29:49.000Z,2019-11-05T23:29:49.000Z,e2afe12e887c38de58e7634444d59aa146c2d223,,,
ObjectId(5dc20e3a620444f3d7c9f72e),2019-11-05T23:31:20.171219+00:00,011019,,0.17,241.9,-0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:05:14.000Z,2019-11-06T00:05:14.000Z,df0274d2ab2191470730dfd5b34d8c806fc88c3d,,,
ObjectId(5dc20eb7620444f3d7c9f72f),2019-11-05T23:33:20.598591+00:00,011019,,0.19,243.59,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:07:19.000Z,2019-11-06T00:07:19.000Z,d9f97e3214e0f7a727a6d7f69c8ad31c44f95808,,,
ObjectId(5dc20f34620444f3d7c9f730),2019-11-05T23:35:21.003018+00:00,011019,,0.17,242.16,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:09:24.000Z,2019-11-06T00:09:24.000Z,47818b467986655ad6a06f5c1f692d0195881d39,,,
ObjectId(5dc20fb1620444f3d7c9f731),2019-11-05T23:37:21.418959+00:00,011019,,0.18,240.73,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:11:29.000Z,2019-11-06T00:11:29.000Z,bc53380eedb4f7aaaa696ae3d306400b243e6072,,,
ObjectId(5dc2102f620444f3d7c9f732),2019-11-05T23:39:22.026734+00:00,011019,,0.15,239.51,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:13:35.000Z,2019-11-06T00:13:35.000Z,18aee18d5016cc3ae507a53d4a0021cbe6bd9a8a,,,
ObjectId(5dc210ab620444f3d7c9f733),2019-11-05T23:41:22.248904+00:00,011019,,0.15,240.83,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:15:39.000Z,2019-11-06T00:15:39.000Z,1fd5fd267f10176e752da20fc664ac32cf32a29f,,,
ObjectId(5dc21128620444f3d7c9f734),2019-11-05T23:43:22.708366+00:00,011019,,0.16,241.44,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:17:44.000Z,2019-11-06T00:17:44.000Z,143f55c3e9579fc0446dde3a8f416b257b051311,,,
ObjectId(5dc211a6620444f3d7c9f735),2019-11-05T23:45:23.109896+00:00,011019,,0.18,241.76,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:19:50.000Z,2019-11-06T00:19:50.000Z,456c3d09ad96886848f1e63cd29b7ccedb38ab31,,,
ObjectId(5dc21222620444f3d7c9f736),2019-11-05T23:47:23.494590+00:00,011019,,0.17,240.83,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:21:54.000Z,2019-11-06T00:21:54.000Z,54104516c91cd781a673b672988f3ada20ca4358,,,
ObjectId(5dc2129f620444f3d7c9f737),2019-11-05T23:49:23.922713+00:00,011019,,0.16,243.52,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:23:59.000Z,2019-11-06T00:23:59.000Z,4427a4556c8af5c4903d2ec2ab8870a3487b1b78,,,
ObjectId(5dc2131c620444f3d7c9f738),2019-11-05T23:51:24.311109+00:00,011019,,0.17,240.97,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:26:04.000Z,2019-11-06T00:26:04.000Z,74f331cc0b9170c9e139428c94cbb3ef57e84be0,,,
ObjectId(5dc2139a620444f3d7c9f739),2019-11-05T23:53:24.752659+00:00,011019,,0.17,240.48,-0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:28:10.000Z,2019-11-06T00:28:10.000Z,fa3f3afd6b499407e34f3544051b4e974e73ce5f,,,
ObjectId(5dc21416620444f3d7c9f73a),2019-11-05T23:55:25.179078+00:00,011019,,0.17,241.55,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T00:30:14.000Z,2019-11-06T00:30:14.000Z,b17fb1fc15341f3afb490bf4507248c39fe2c557,,,
ObjectId(5dc21ce0620444f3d7c9f73b),2019-11-06T00:31:32.667136+00:00,011019,,0.17,240.71,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T01:07:44.000Z,2019-11-06T01:07:44.000Z,c5d11a82117d3cedaa58934167636712eeb31307,,,
ObjectId(5dc21d5d620444f3d7c9f73c),2019-11-06T00:33:33.061185+00:00,011019,,0.18,241.54,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-06T01:09:49.000Z,2019-11-06T01:09:49.000Z,8461ba345687bbc96ab2de5877c690a25f8d6e8e,,,
